index,geocode_status,geocode_reason,lat_geocoded,lon_geocoded,geocode_label,geocode_feature_id,geocode_raw,address
515,success,Geocoding successful.,47.505760192871094,8.74154281616211,Süsenbergstrasse 17 <b>8400 Winterthur</b>,1151042_0,"{'attrs': {'detail': 'suesenbergstrasse 17 8400 winterthur 230 winterthur ch zh', 'featureId': '1151042_0', 'geom_quadindex': '030010300010110211220', 'geom_st_box2d': 'BOX(8.741531 47.505761,8.741531 47.505761)', 'label': 'Süsenbergstrasse 17 <b>8400 Winterthur</b>', 'lat': 47.505760192871094, 'links': [{'href': '/rest/services/ech/MapServer/ch.swisstopo.amtliches-gebaeudeadressverzeichnis/100823674', 'rel': 'related', 'title': 'ch.swisstopo.amtliches-gebaeudeadressverzeichnis'}, {'href': '/rest/services/ech/MapServer/ch.bfs.gebaeude_wohnungs_register/1151042_0', 'rel': 'related', 'title': 'ch.bfs.gebaeude_wohnungs_register'}], 'lon': 8.74154281616211, 'num': 17, 'objectclass': '', 'origin': 'address', 'rank': 7, 'x': 8.74154281616211, 'y': 47.505760192871094, 'zoomlevel': 10}, 'id': 2436643, 'weight': 1}","Süsenbergstrasse 17, 8400 Winterthur"
516,success,Geocoding successful.,47.51347732543945,8.71521282196045,Wolfensbergstrasse 64 <b>8400 Winterthur</b>,201022304_0,"{'attrs': {'detail': 'wolfensbergstrasse 64 8400 winterthur 230 winterthur ch zh', 'featureId': '201022304_0', 'geom_quadindex': '030010033210210023121', 'geom_st_box2d': 'BOX(8.7152 47.513481,8.7152 47.513481)', 'label': 'Wolfensbergstrasse 64 <b>8400 Winterthur</b>', 'lat': 47.51347732543945, 'links': [{'href': '/rest/services/ech/MapServer/ch.swisstopo.amtliches-gebaeudeadressverzeichnis/101441803', 'rel': 'related', 'title': 'ch.swisstopo.amtliches-gebaeudeadressverzeichnis'}, {'href': '/rest/services/ech/MapServer/ch.bfs.gebaeude_wohnungs_register/201022304_0', 'rel': 'related', 'title': 'ch.bfs.gebaeude_wohnungs_register'}], 'lon': 8.71521282196045, 'num': 64, 'objectclass': '', 'origin': 'address', 'rank': 7, 'x': 8.71521282196045, 'y': 47.51347732543945, 'zoomlevel': 10}, 'id': 2787655, 'weight': 1}","Wolfensbergstrasse 64, 8400 Winterthur"
517,success,Geocoding successful.,47.5101203918457,8.697779655456543,Wartstrasse 284 <b>8408 Winterthur</b>,1160788_0,"{'attrs': {'detail': 'wartstrasse 284 8408 winterthur 230 winterthur ch zh', 'featureId': '1160788_0', 'geom_quadindex': '030010032320103322101', 'geom_st_box2d': 'BOX(8.697766 47.510124,8.697766 47.510124)', 'label': 'Wartstrasse 284 <b>8408 Winterthur</b>', 'lat': 47.5101203918457, 'links': [{'href': '/rest/services/ech/MapServer/ch.swisstopo.amtliches-gebaeudeadressverzeichnis/100826451', 'rel': 'related', 'title': 'ch.swisstopo.amtliches-gebaeudeadressverzeichnis'}, {'href': '/rest/services/ech/MapServer/ch.bfs.gebaeude_wohnungs_register/1160788_0', 'rel': 'related', 'title': 'ch.bfs.gebaeude_wohnungs_register'}], 'lon': 8.697779655456543, 'num': 284, 'objectclass': '', 'origin': 'address', 'rank': 7, 'x': 8.697779655456543, 'y': 47.5101203918457, 'zoomlevel': 10}, 'id': 2882717, 'weight': 1}","Wartstrasse 284, 8408 Winterthur"
518,success,Geocoding successful.,47.496089935302734,8.743448257446289,Eigenheimweg 54 <b>8400 Winterthur</b>,1162102_0,"{'attrs': {'detail': 'eigenheimweg 54 8400 winterthur 230 winterthur ch zh', 'featureId': '1162102_0', 'geom_quadindex': '030010300211213113203', 'geom_st_box2d': 'BOX(8.743436 47.496092,8.743436 47.496092)', 'label': 'Eigenheimweg 54 <b>8400 Winterthur</b>', 'lat': 47.496089935302734, 'links': [{'href': '/rest/services/ech/MapServer/ch.swisstopo.amtliches-gebaeudeadressverzeichnis/100812155', 'rel': 'related', 'title': 'ch.swisstopo.amtliches-gebaeudeadressverzeichnis'}, {'href': '/rest/services/ech/MapServer/ch.bfs.gebaeude_wohnungs_register/1162102_0', 'rel': 'related', 'title': 'ch.bfs.gebaeude_wohnungs_register'}], 'lon': 8.743448257446289, 'num': 54, 'objectclass': '', 'origin': 'address', 'rank': 7, 'x': 8.743448257446289, 'y': 47.496089935302734, 'zoomlevel': 10}, 'id': 2302608, 'weight': 1}","Eigenheimweg 54, 8400 Winterthur"
519,success,Geocoding successful.,47.496063232421875,8.74339771270752,Eigenheimweg 56 <b>8400 Winterthur</b>,2323663_0,"{'attrs': {'detail': 'eigenheimweg 56 8400 winterthur 230 winterthur ch zh', 'featureId': '2323663_0', 'geom_quadindex': '030010300211213130022', 'geom_st_box2d': 'BOX(8.743385 47.496066,8.743385 47.496066)', 'label': 'Eigenheimweg 56 <b>8400 Winterthur</b>', 'lat': 47.496063232421875, 'links': [{'href': '/rest/services/ech/MapServer/ch.swisstopo.amtliches-gebaeudeadressverzeichnis/101160245', 'rel': 'related', 'title': 'ch.swisstopo.amtliches-gebaeudeadressverzeichnis'}, {'href': '/rest/services/ech/MapServer/ch.bfs.gebaeude_wohnungs_register/2323663_0', 'rel': 'related', 'title': 'ch.bfs.gebaeude_wohnungs_register'}], 'lon': 8.74339771270752, 'num': 56, 'objectclass': '', 'origin': 'address', 'rank': 7, 'x': 8.74339771270752, 'y': 47.496063232421875, 'zoomlevel': 10}, 'id': 1933030, 'weight': 1}","Eigenheimweg 56, 8400 Winterthur"
520,success,Geocoding successful.,47.50251770019531,8.749385833740234,Frauenfelderstrasse 122 <b>8404 Winterthur</b>,201033642_0,"{'attrs': {'detail': 'frauenfelderstrasse 122 8404 winterthur 230 winterthur ch zh', 'featureId': '201033642_0', 'geom_quadindex': '030010300103210310200', 'geom_st_box2d': 'BOX(8.749374 47.502518,8.749374 47.502518)', 'label': 'Frauenfelderstrasse 122 <b>8404 Winterthur</b>', 'lat': 47.50251770019531, 'links': [{'href': '/rest/services/ech/MapServer/ch.swisstopo.amtliches-gebaeudeadressverzeichnis/101670577', 'rel': 'related', 'title': 'ch.swisstopo.amtliches-gebaeudeadressverzeichnis'}, {'href': '/rest/services/ech/MapServer/ch.bfs.gebaeude_wohnungs_register/201033642_0', 'rel': 'related', 'title': 'ch.bfs.gebaeude_wohnungs_register'}], 'lon': 8.749385833740234, 'num': 122, 'objectclass': '', 'origin': 'address', 'rank': 7, 'x': 8.749385833740234, 'y': 47.50251770019531, 'zoomlevel': 10}, 'id': 2690703, 'weight': 1}","Frauenfelderstrasse 122, 8404 Winterthur"
521,success,Geocoding successful.,47.52838134765625,8.75121784210205,Reutlingerstrasse 90 <b>8404 Reutlingen (Winterthur)</b>,1155273_0,"{'attrs': {'detail': 'reutlingerstrasse 90 8404 reutlingen _winterthur_ 230 winterthur ch zh', 'featureId': '1155273_0', 'geom_quadindex': '030010120303121130320', 'geom_st_box2d': 'BOX(8.751205 47.528382,8.751205 47.528382)', 'label': 'Reutlingerstrasse 90 <b>8404 Reutlingen (Winterthur)</b>', 'lat': 47.52838134765625, 'links': [{'href': '/rest/services/ech/MapServer/ch.swisstopo.amtliches-gebaeudeadressverzeichnis/100825442', 'rel': 'related', 'title': 'ch.swisstopo.amtliches-gebaeudeadressverzeichnis'}, {'href': '/rest/services/ech/MapServer/ch.bfs.gebaeude_wohnungs_register/1155273_0', 'rel': 'related', 'title': 'ch.bfs.gebaeude_wohnungs_register'}], 'lon': 8.75121784210205, 'num': 90, 'objectclass': '', 'origin': 'address', 'rank': 7, 'x': 8.75121784210205, 'y': 47.52838134765625, 'zoomlevel': 10}, 'id': 2450215, 'weight': 1}","Reutlingerstrasse 90, 8404 Reutlingen"
522,success,Geocoding successful.,47.51890182495117,8.715367317199707,Eichliwaldstrasse 7 <b>8400 Winterthur</b>,2324325_0,"{'attrs': {'detail': 'eichliwaldstrasse 7 8400 winterthur 230 winterthur ch zh', 'featureId': '2324325_0', 'geom_quadindex': '030010033012232230203', 'geom_st_box2d': 'BOX(8.715354 47.518906,8.715354 47.518906)', 'label': 'Eichliwaldstrasse 7 <b>8400 Winterthur</b>', 'lat': 47.51890182495117, 'links': [{'href': '/rest/services/ech/MapServer/ch.swisstopo.amtliches-gebaeudeadressverzeichnis/101164831', 'rel': 'related', 'title': 'ch.swisstopo.amtliches-gebaeudeadressverzeichnis'}, {'href': '/rest/services/ech/MapServer/ch.bfs.gebaeude_wohnungs_register/2324325_0', 'rel': 'related', 'title': 'ch.bfs.gebaeude_wohnungs_register'}], 'lon': 8.715367317199707, 'num': 7, 'objectclass': '', 'origin': 'address', 'rank': 7, 'x': 8.715367317199707, 'y': 47.51890182495117, 'zoomlevel': 10}, 'id': 2308755, 'weight': 1}","Eichliwaldstrasse 7, 8400 Winterthur"
523,success,Geocoding successful.,47.50277328491211,8.749927520751953,Römerstrasse 90 <b>8404 Winterthur</b>,1153449_0,"{'attrs': {'detail': 'roemerstrasse 90 8404 winterthur 230 winterthur ch zh', 'featureId': '1153449_0', 'geom_quadindex': '030010300103122201200', 'geom_st_box2d': 'BOX(8.749916 47.502775,8.749916 47.502775)', 'label': 'Römerstrasse 90 <b>8404 Winterthur</b>', 'lat': 47.50277328491211, 'links': [{'href': '/rest/services/ech/MapServer/ch.swisstopo.amtliches-gebaeudeadressverzeichnis/100825725', 'rel': 'related', 'title': 'ch.swisstopo.amtliches-gebaeudeadressverzeichnis'}, {'href': '/rest/services/ech/MapServer/ch.bfs.gebaeude_wohnungs_register/1153449_0', 'rel': 'related', 'title': 'ch.bfs.gebaeude_wohnungs_register'}], 'lon': 8.749927520751953, 'num': 90, 'objectclass': '', 'origin': 'address', 'rank': 7, 'x': 8.749927520751953, 'y': 47.50277328491211, 'zoomlevel': 10}, 'id': 2629806, 'weight': 1}","Römerstrasse 90, 8404 Winterthur"
524,success,Geocoding successful.,47.475582122802734,8.701995849609375,Steigstrasse 7 <b>8406 Winterthur</b>,201035965_0,"{'attrs': {'detail': 'steigstrasse 7 8406 winterthur 230 winterthur ch zh', 'featureId': '201035965_0', 'geom_quadindex': '030010212330210320030', 'geom_st_box2d': 'BOX(8.701984 47.475582,8.701984 47.475582)', 'label': 'Steigstrasse 7 <b>8406 Winterthur</b>', 'lat': 47.475582122802734, 'links': [{'href': '/rest/services/ech/MapServer/ch.swisstopo.amtliches-gebaeudeadressverzeichnis/101675947', 'rel': 'related', 'title': 'ch.swisstopo.amtliches-gebaeudeadressverzeichnis'}, {'href': '/rest/services/ech/MapServer/ch.bfs.gebaeude_wohnungs_register/201035965_0', 'rel': 'related', 'title': 'ch.bfs.gebaeude_wohnungs_register'}], 'lon': 8.701995849609375, 'num': 7, 'objectclass': '', 'origin': 'address', 'rank': 7, 'x': 8.701995849609375, 'y': 47.475582122802734, 'zoomlevel': 10}, 'id': 2496388, 'weight': 1}","Steigstrasse 7, 8406 Winterthur"
525,success,Geocoding successful.,47.50672149658203,8.701626777648926,Tannenweg 47 <b>8408 Winterthur</b>,1160272_0,"{'attrs': {'detail': 'tannenweg 47 8408 winterthur 230 winterthur ch zh', 'featureId': '1160272_0', 'geom_quadindex': '030010032323331303100', 'geom_st_box2d': 'BOX(8.701613 47.506723,8.701613 47.506723)', 'label': 'Tannenweg 47 <b>8408 Winterthur</b>', 'lat': 47.50672149658203, 'links': [{'href': '/rest/services/ech/MapServer/ch.swisstopo.amtliches-gebaeudeadressverzeichnis/100805478', 'rel': 'related', 'title': 'ch.swisstopo.amtliches-gebaeudeadressverzeichnis'}, {'href': '/rest/services/ech/MapServer/ch.bfs.gebaeude_wohnungs_register/1160272_0', 'rel': 'related', 'title': 'ch.bfs.gebaeude_wohnungs_register'}], 'lon': 8.701626777648926, 'num': 47, 'objectclass': '', 'origin': 'address', 'rank': 7, 'x': 8.701626777648926, 'y': 47.50672149658203, 'zoomlevel': 10}, 'id': 2350977, 'weight': 1}","Tannenweg 47, 8408 Winterthur"
526,success,Geocoding successful.,47.50673294067383,8.701584815979004,Tannenweg 49 <b>8408 Winterthur</b>,1160273_0,"{'attrs': {'detail': 'tannenweg 49 8408 winterthur 230 winterthur ch zh', 'featureId': '1160273_0', 'geom_quadindex': '030010032323331300303', 'geom_st_box2d': 'BOX(8.701572 47.506733,8.701572 47.506733)', 'label': 'Tannenweg 49 <b>8408 Winterthur</b>', 'lat': 47.50673294067383, 'links': [{'href': '/rest/services/ech/MapServer/ch.swisstopo.amtliches-gebaeudeadressverzeichnis/100805479', 'rel': 'related', 'title': 'ch.swisstopo.amtliches-gebaeudeadressverzeichnis'}, {'href': '/rest/services/ech/MapServer/ch.bfs.gebaeude_wohnungs_register/1160273_0', 'rel': 'related', 'title': 'ch.bfs.gebaeude_wohnungs_register'}], 'lon': 8.701584815979004, 'num': 49, 'objectclass': '', 'origin': 'address', 'rank': 7, 'x': 8.701584815979004, 'y': 47.50673294067383, 'zoomlevel': 10}, 'id': 1894347, 'weight': 1}","Tannenweg 49, 8408 Winterthur"
527,success,Geocoding successful.,47.50469207763672,8.750261306762695,Römerstrasse 117 <b>8404 Winterthur</b>,1153408_0,"{'attrs': {'detail': 'roemerstrasse 117 8404 winterthur 230 winterthur ch zh', 'featureId': '1153408_0', 'geom_quadindex': '030010300101300130113', 'geom_st_box2d': 'BOX(8.750249 47.504695,8.750249 47.504695)', 'label': 'Römerstrasse 117 <b>8404 Winterthur</b>', 'lat': 47.50469207763672, 'links': [{'href': '/rest/services/ech/MapServer/ch.swisstopo.amtliches-gebaeudeadressverzeichnis/100824185', 'rel': 'related', 'title': 'ch.swisstopo.amtliches-gebaeudeadressverzeichnis'}, {'href': '/rest/services/ech/MapServer/ch.bfs.gebaeude_wohnungs_register/1153408_0', 'rel': 'related', 'title': 'ch.bfs.gebaeude_wohnungs_register'}], 'lon': 8.750261306762695, 'num': 117, 'objectclass': '', 'origin': 'address', 'rank': 7, 'x': 8.750261306762695, 'y': 47.50469207763672, 'zoomlevel': 10}, 'id': 2213286, 'weight': 1}","Römerstrasse 117, 8404 Winterthur"
528,success,Geocoding successful.,47.50465774536133,8.750243186950684,Römerstrasse 115 <b>8404 Winterthur</b>,1153397_0,"{'attrs': {'detail': 'roemerstrasse 115 8404 winterthur 230 winterthur ch zh', 'featureId': '1153397_0', 'geom_quadindex': '030010300101300132120', 'geom_st_box2d': 'BOX(8.750231 47.50466,8.750231 47.50466)', 'label': 'Römerstrasse 115 <b>8404 Winterthur</b>', 'lat': 47.50465774536133, 'links': [{'href': '/rest/services/ech/MapServer/ch.swisstopo.amtliches-gebaeudeadressverzeichnis/100825675', 'rel': 'related', 'title': 'ch.swisstopo.amtliches-gebaeudeadressverzeichnis'}, {'href': '/rest/services/ech/MapServer/ch.bfs.gebaeude_wohnungs_register/1153397_0', 'rel': 'related', 'title': 'ch.bfs.gebaeude_wohnungs_register'}], 'lon': 8.750243186950684, 'num': 115, 'objectclass': '', 'origin': 'address', 'rank': 7, 'x': 8.750243186950684, 'y': 47.50465774536133, 'zoomlevel': 10}, 'id': 2860690, 'weight': 1}","Römerstrasse 115, 8404 Winterthur"
529,success,Geocoding successful.,47.48898696899414,8.712844848632812,Feldeggstrasse 9 <b>8406 Winterthur</b>,1157967_0,"{'attrs': {'detail': 'feldeggstrasse 9 8406 winterthur 230 winterthur ch zh', 'featureId': '1157967_0', 'geom_quadindex': '030010213001103123202', 'geom_st_box2d': 'BOX(8.712832 47.488989,8.712832 47.488989)', 'label': 'Feldeggstrasse 9 <b>8406 Winterthur</b>', 'lat': 47.48898696899414, 'links': [{'href': '/rest/services/ech/MapServer/ch.swisstopo.amtliches-gebaeudeadressverzeichnis/100803610', 'rel': 'related', 'title': 'ch.swisstopo.amtliches-gebaeudeadressverzeichnis'}, {'href': '/rest/services/ech/MapServer/ch.bfs.gebaeude_wohnungs_register/1157967_0', 'rel': 'related', 'title': 'ch.bfs.gebaeude_wohnungs_register'}], 'lon': 8.712844848632812, 'num': 9, 'objectclass': '', 'origin': 'address', 'rank': 7, 'x': 8.712844848632812, 'y': 47.48898696899414, 'zoomlevel': 10}, 'id': 2340865, 'weight': 1}","Feldeggstrasse 9, 8406 Winterthur"
530,success,Geocoding successful.,47.48890686035156,8.7130126953125,Feldeggstrasse 11 <b>8406 Winterthur</b>,1157968_0,"{'attrs': {'detail': 'feldeggstrasse 11 8406 winterthur 230 winterthur ch zh', 'featureId': '1157968_0', 'geom_quadindex': '030010213001112220100', 'geom_st_box2d': 'BOX(8.713 47.48891,8.713 47.48891)', 'label': 'Feldeggstrasse 11 <b>8406 Winterthur</b>', 'lat': 47.48890686035156, 'links': [{'href': '/rest/services/ech/MapServer/ch.swisstopo.amtliches-gebaeudeadressverzeichnis/100803611', 'rel': 'related', 'title': 'ch.swisstopo.amtliches-gebaeudeadressverzeichnis'}, {'href': '/rest/services/ech/MapServer/ch.bfs.gebaeude_wohnungs_register/1157968_0', 'rel': 'related', 'title': 'ch.bfs.gebaeude_wohnungs_register'}], 'lon': 8.7130126953125, 'num': 11, 'objectclass': '', 'origin': 'address', 'rank': 7, 'x': 8.7130126953125, 'y': 47.48890686035156, 'zoomlevel': 10}, 'id': 2227006, 'weight': 1}","Feldeggstrasse 11, 8406 Winterthur"
531,success,Geocoding successful.,47.48907470703125,8.7127685546875,Feldeggstrasse 7 <b>8406 Winterthur</b>,1157966_0,"{'attrs': {'detail': 'feldeggstrasse 7 8406 winterthur 230 winterthur ch zh', 'featureId': '1157966_0', 'geom_quadindex': '030010213001103013011', 'geom_st_box2d': 'BOX(8.712756 47.489075,8.712756 47.489075)', 'label': 'Feldeggstrasse 7 <b>8406 Winterthur</b>', 'lat': 47.48907470703125, 'links': [{'href': '/rest/services/ech/MapServer/ch.swisstopo.amtliches-gebaeudeadressverzeichnis/100803609', 'rel': 'related', 'title': 'ch.swisstopo.amtliches-gebaeudeadressverzeichnis'}, {'href': '/rest/services/ech/MapServer/ch.bfs.gebaeude_wohnungs_register/1157966_0', 'rel': 'related', 'title': 'ch.bfs.gebaeude_wohnungs_register'}], 'lon': 8.7127685546875, 'num': 7, 'objectclass': '', 'origin': 'address', 'rank': 7, 'x': 8.7127685546875, 'y': 47.48907470703125, 'zoomlevel': 10}, 'id': 2298714, 'weight': 1}","Feldeggstrasse 7, 8406 Winterthur"
532,success,Geocoding successful.,47.488895416259766,8.713163375854492,Feldeggstrasse 13 <b>8406 Winterthur</b>,1157969_0,"{'attrs': {'detail': 'feldeggstrasse 13 8406 winterthur 230 winterthur ch zh', 'featureId': '1157969_0', 'geom_quadindex': '030010213001112231123', 'geom_st_box2d': 'BOX(8.71315 47.488896,8.71315 47.488896)', 'label': 'Feldeggstrasse 13 <b>8406 Winterthur</b>', 'lat': 47.488895416259766, 'links': [{'href': '/rest/services/ech/MapServer/ch.swisstopo.amtliches-gebaeudeadressverzeichnis/100803612', 'rel': 'related', 'title': 'ch.swisstopo.amtliches-gebaeudeadressverzeichnis'}, {'href': '/rest/services/ech/MapServer/ch.bfs.gebaeude_wohnungs_register/1157969_0', 'rel': 'related', 'title': 'ch.bfs.gebaeude_wohnungs_register'}], 'lon': 8.713163375854492, 'num': 13, 'objectclass': '', 'origin': 'address', 'rank': 7, 'x': 8.713163375854492, 'y': 47.488895416259766, 'zoomlevel': 10}, 'id': 2142307, 'weight': 1}","Feldeggstrasse 13, 8406 Winterthur"
533,success,Geocoding successful.,47.49005889892578,8.728984832763672,Breitestrasse 39 <b>8400 Winterthur</b>,1162345_0,"{'attrs': {'detail': 'breitestrasse 39 8400 winterthur 230 winterthur ch zh', 'featureId': '1162345_0', 'geom_quadindex': '030010211332311202302', 'geom_st_box2d': 'BOX(8.728973 47.490062,8.728973 47.490062)', 'label': 'Breitestrasse 39 <b>8400 Winterthur</b>', 'lat': 47.49005889892578, 'links': [{'href': '/rest/services/ech/MapServer/ch.swisstopo.amtliches-gebaeudeadressverzeichnis/100813443', 'rel': 'related', 'title': 'ch.swisstopo.amtliches-gebaeudeadressverzeichnis'}, {'href': '/rest/services/ech/MapServer/ch.bfs.gebaeude_wohnungs_register/1162345_0', 'rel': 'related', 'title': 'ch.bfs.gebaeude_wohnungs_register'}], 'lon': 8.728984832763672, 'num': 39, 'objectclass': '', 'origin': 'address', 'rank': 7, 'x': 8.728984832763672, 'y': 47.49005889892578, 'zoomlevel': 10}, 'id': 2716502, 'weight': 1}","Breitestrasse 39, 8400 Winterthur"
534,success,Geocoding successful.,47.490074157714844,8.728887557983398,Breitestrasse 41 <b>8400 Winterthur</b>,1162346_0,"{'attrs': {'detail': 'breitestrasse 41 8400 winterthur 230 winterthur ch zh', 'featureId': '1162346_0', 'geom_quadindex': '030010211332310312102', 'geom_st_box2d': 'BOX(8.728875 47.490077,8.728875 47.490077)', 'label': 'Breitestrasse 41 <b>8400 Winterthur</b>', 'lat': 47.490074157714844, 'links': [{'href': '/rest/services/ech/MapServer/ch.swisstopo.amtliches-gebaeudeadressverzeichnis/100813444', 'rel': 'related', 'title': 'ch.swisstopo.amtliches-gebaeudeadressverzeichnis'}, {'href': '/rest/services/ech/MapServer/ch.bfs.gebaeude_wohnungs_register/1162346_0', 'rel': 'related', 'title': 'ch.bfs.gebaeude_wohnungs_register'}], 'lon': 8.728887557983398, 'num': 41, 'objectclass': '', 'origin': 'address', 'rank': 7, 'x': 8.728887557983398, 'y': 47.490074157714844, 'zoomlevel': 10}, 'id': 2776490, 'weight': 1}","Breitestrasse 41, 8400 Winterthur"
535,success,Geocoding successful.,47.490055084228516,8.729020118713379,Breitestrasse 37 <b>8400 Winterthur</b>,1162344_0,"{'attrs': {'detail': 'breitestrasse 37 8400 winterthur 230 winterthur ch zh', 'featureId': '1162344_0', 'geom_quadindex': '030010211332311203230', 'geom_st_box2d': 'BOX(8.729008 47.490057,8.729008 47.490057)', 'label': 'Breitestrasse 37 <b>8400 Winterthur</b>', 'lat': 47.490055084228516, 'links': [{'href': '/rest/services/ech/MapServer/ch.swisstopo.amtliches-gebaeudeadressverzeichnis/100813442', 'rel': 'related', 'title': 'ch.swisstopo.amtliches-gebaeudeadressverzeichnis'}, {'href': '/rest/services/ech/MapServer/ch.bfs.gebaeude_wohnungs_register/1162344_0', 'rel': 'related', 'title': 'ch.bfs.gebaeude_wohnungs_register'}], 'lon': 8.729020118713379, 'num': 37, 'objectclass': '', 'origin': 'address', 'rank': 7, 'x': 8.729020118713379, 'y': 47.490055084228516, 'zoomlevel': 10}, 'id': 2078685, 'weight': 1}","Breitestrasse 37, 8400 Winterthur"
536,success,Geocoding successful.,47.493370056152344,8.745305061340332,Hörnlistrasse 29 <b>8400 Winterthur</b>,1162175_0,"{'attrs': {'detail': 'hoernlistrasse 29 8400 winterthur 230 winterthur ch zh', 'featureId': '1162175_0', 'geom_quadindex': '030010300302222132301', 'geom_st_box2d': 'BOX(8.745293 47.493374,8.745293 47.493374)', 'label': 'Hörnlistrasse 29 <b>8400 Winterthur</b>', 'lat': 47.493370056152344, 'links': [{'href': '/rest/services/ech/MapServer/ch.swisstopo.amtliches-gebaeudeadressverzeichnis/100812229', 'rel': 'related', 'title': 'ch.swisstopo.amtliches-gebaeudeadressverzeichnis'}, {'href': '/rest/services/ech/MapServer/ch.bfs.gebaeude_wohnungs_register/1162175_0', 'rel': 'related', 'title': 'ch.bfs.gebaeude_wohnungs_register'}], 'lon': 8.745305061340332, 'num': 29, 'objectclass': '', 'origin': 'address', 'rank': 7, 'x': 8.745305061340332, 'y': 47.493370056152344, 'zoomlevel': 10}, 'id': 2129529, 'weight': 1}","Hörnlistrasse 29, 8400 Winterthur"
537,success,Geocoding successful.,47.49359893798828,8.745024681091309,Hörnlistrasse 25 <b>8400 Winterthur</b>,1162173_0,"{'attrs': {'detail': 'hoernlistrasse 25 8400 winterthur 230 winterthur ch zh', 'featureId': '1162173_0', 'geom_quadindex': '030010300302220200330', 'geom_st_box2d': 'BOX(8.745013 47.4936,8.745013 47.4936)', 'label': 'Hörnlistrasse 25 <b>8400 Winterthur</b>', 'lat': 47.49359893798828, 'links': [{'href': '/rest/services/ech/MapServer/ch.swisstopo.amtliches-gebaeudeadressverzeichnis/100812227', 'rel': 'related', 'title': 'ch.swisstopo.amtliches-gebaeudeadressverzeichnis'}, {'href': '/rest/services/ech/MapServer/ch.bfs.gebaeude_wohnungs_register/1162173_0', 'rel': 'related', 'title': 'ch.bfs.gebaeude_wohnungs_register'}], 'lon': 8.745024681091309, 'num': 25, 'objectclass': '', 'origin': 'address', 'rank': 7, 'x': 8.745024681091309, 'y': 47.49359893798828, 'zoomlevel': 10}, 'id': 2715138, 'weight': 1}","Hörnlistrasse 25, 8400 Winterthur"
538,success,Geocoding successful.,47.493446350097656,8.745111465454102,Hörnlistrasse 27 <b>8400 Winterthur</b>,1162174_0,"{'attrs': {'detail': 'hoernlistrasse 27 8400 winterthur 230 winterthur ch zh', 'featureId': '1162174_0', 'geom_quadindex': '030010300302222012121', 'geom_st_box2d': 'BOX(8.7451 47.493449,8.7451 47.493449)', 'label': 'Hörnlistrasse 27 <b>8400 Winterthur</b>', 'lat': 47.493446350097656, 'links': [{'href': '/rest/services/ech/MapServer/ch.swisstopo.amtliches-gebaeudeadressverzeichnis/100812228', 'rel': 'related', 'title': 'ch.swisstopo.amtliches-gebaeudeadressverzeichnis'}, {'href': '/rest/services/ech/MapServer/ch.bfs.gebaeude_wohnungs_register/1162174_0', 'rel': 'related', 'title': 'ch.bfs.gebaeude_wohnungs_register'}], 'lon': 8.745111465454102, 'num': 27, 'objectclass': '', 'origin': 'address', 'rank': 7, 'x': 8.745111465454102, 'y': 47.493446350097656, 'zoomlevel': 10}, 'id': 2184905, 'weight': 1}","Hörnlistrasse 27, 8400 Winterthur"
539,success,Geocoding successful.,47.49327087402344,8.7446928024292,Hörnlistrasse 16 <b>8400 Winterthur</b>,1162195_0,"{'attrs': {'detail': 'hoernlistrasse 16 8400 winterthur 230 winterthur ch zh', 'featureId': '1162195_0', 'geom_quadindex': '030010300213333230223', 'geom_st_box2d': 'BOX(8.744681 47.493271,8.744681 47.493271)', 'label': 'Hörnlistrasse 16 <b>8400 Winterthur</b>', 'lat': 47.49327087402344, 'links': [{'href': '/rest/services/ech/MapServer/ch.swisstopo.amtliches-gebaeudeadressverzeichnis/100812249', 'rel': 'related', 'title': 'ch.swisstopo.amtliches-gebaeudeadressverzeichnis'}, {'href': '/rest/services/ech/MapServer/ch.bfs.gebaeude_wohnungs_register/1162195_0', 'rel': 'related', 'title': 'ch.bfs.gebaeude_wohnungs_register'}], 'lon': 8.7446928024292, 'num': 16, 'objectclass': '', 'origin': 'address', 'rank': 7, 'x': 8.7446928024292, 'y': 47.49327087402344, 'zoomlevel': 10}, 'id': 2520533, 'weight': 1}","Hörnlistrasse 16, 8400 Winterthur"
540,success,Geocoding successful.,47.497093200683594,8.721503257751465,Untere Vogelsangstrasse 12 <b>8400 Winterthur</b>,201005650_2,"{'attrs': {'detail': 'untere vogelsangstrasse 12 8400 winterthur 230 winterthur ch zh', 'featureId': '201005650_2', 'geom_quadindex': '030010211300031031203', 'geom_st_box2d': 'BOX(8.72149 47.497095,8.72149 47.497095)', 'label': 'Untere Vogelsangstrasse 12 <b>8400 Winterthur</b>', 'lat': 47.497093200683594, 'links': [{'href': '/rest/services/ech/MapServer/ch.swisstopo.amtliches-gebaeudeadressverzeichnis/102038490', 'rel': 'related', 'title': 'ch.swisstopo.amtliches-gebaeudeadressverzeichnis'}, {'href': '/rest/services/ech/MapServer/ch.bfs.gebaeude_wohnungs_register/201005650_2', 'rel': 'related', 'title': 'ch.bfs.gebaeude_wohnungs_register'}], 'lon': 8.721503257751465, 'num': 12, 'objectclass': '', 'origin': 'address', 'rank': 7, 'x': 8.721503257751465, 'y': 47.497093200683594, 'zoomlevel': 10}, 'id': 2551636, 'weight': 1}","Untere Vogelsangstrasse 12, 8400 Winterthur"
